Id	NEAR_X	NEAR_Y
1169	54.3431	75.8118
1170	82.4982	83.1084
1171	63.6817	81.2324
1172	83.3288	73.664
1173	56.3243	63.1522
1174	76.3617	56.844
1175	63.7664	56.0276
1176	77.1253	83.5205
1177	66.9685	85.9708
1178	83.1704	58.1548
1179	70.4131	85.5948
1180	66.4076	82.3347
1181	85.1448	76.1043
1182	67.0486	85.5912
1183	81.9884	59.3842
1184	57.6168	67.9737
1185	73.4379	58.1238
1186	85.3417	68.9771
1187	57.3599	66.3692
1188	53.0627	71.6355
1189	59.4817	78.8832
1190	76.1507	83.0317
1191	82.9089	60.0858
1192	73.7034	49.5686
1193	53.0702	66.833
1194	72.1551	49.7113
1195	82.117	78.8191
1196	61.9255	57.814
1197	86.1963	60.7293
1198	85.4054	75.6458
1199	78.53	57.7003
1200	73.7143	57.8971
1201	80.1518	55.1065
1202	75.3613	80.7044
1203	65.7955	57.6877
1204	85.4834	60.7087
1205	84.7112	64.9693
1206	57.2796	64.6271
1207	84.46	68.9082
1208	79.7748	61.0071
1209	54.9433	70.9058
1210	82.7811	78.1401
1211	53.8287	67.2876
1212	86.1668	70.0694
1213	79.783	80.4822
1214	66.2121	52.0291
1215	64.1493	81.7387
1216	81.0745	71.5345
1217	71.935	57.4598
1218	80.4027	54.9952
1219	62.2243	77.9146
1220	83.329	64.9081
1221	65.0269	84.7471
1222	81.568	83.3651
1223	74.9571	51.5813
1224	83.8339	66.5093
1225	83.7335	67.2676
1226	63.6902	52.9591
1227	72.256	83.2892
1228	56.6261	61.6359
1229	63.7712	54.6914
1230	79.9985	80.298
1231	79.6435	66.7792
1232	54.3228	82.7058
1233	84.5083	72.9934
1234	54.3139	58.2397
1235	72.2745	82.2988
1236	55.3241	63.5888
1237	69.5737	55.4328
1238	71.2211	86.1591
1239	81.1709	60.1914
1240	82.111	77.5506
1241	79.2642	62.002
1242	55.9721	74.8887
1243	85.0333	76.8214
1244	69.3694	85.0656
1245	58.6422	79.895
1246	67.9166	51.0363
1247	55.8152	70.617
1248	59.7902	79.7442
1249	55.386	71.8938
1250	78.6851	60.0294
1251	76.5324	80.6835
1252	84.2666	77.1241
1253	64.2997	82.3716
1254	85.3545	65.1877
1255	58.9736	80.9631
1256	68.7676	59.159
1257	81.4676	77.5953
1258	58.9839	62.6112
1259	83.241	72.6116
1260	86.0295	63.9363
1261	80.2588	85.5332
1262	82.3531	79.1251
1263	64.7077	54.6381
1264	67.4126	55.4249
1265	67.355	83.1793
1266	71.3661	87.4256
1267	78.4535	56.6525
1268	77.7692	81.217
1269	65.4081	85.9739
1270	62.6905	58.1523
1271	84.0285	72.2884
1272	77.055	82.9935
1273	78.7788	56.865
1274	65.2871	82.2729
1275	61.3073	56.1026
1276	81.5734	77.4612
1277	81.019	60.3459
1278	60.7777	79.895
1279	54.8502	73.3806
1280	72.2185	84.7511
1281	70.2206	54.293
1282	61.7844	55.6032
1283	54.596	65.8951
1284	82.6358	67.6476
1285	77.3677	58.5179
1286	75.3503	58.3279
1287	80.865	57.9678
1288	53.5339	72.6266
1289	81.8376	76.4069
1290	81.857	61.6976
1291	80.2935	62.5662
1292	74.2941	56.9103
1293	79.0972	78.5732
1294	70.7986	52.3313
1295	89.7971	66.5019
1296	75.9157	54.626
1297	86.4503	68.7864
1298	53.638	77.0325
1299	77.5388	57.0879
1300	69.0711	88.7311
1301	81.5398	75.1679
1302	59.6406	78.7805
1303	67.3667	85.851
1304	53.1386	74.538
1305	61.0606	61.2762
1306	56.943	68.1365
1307	79.5512	82.8382
1308	57.0196	61.9968
1309	79.1461	65.3346
1310	54.9273	63.7363
1311	54.4253	66.4535
1312	62.5834	81.0817
1313	54.0218	71.4512
1314	57.1709	59.527
1315	79.5104	82.0799
1316	58.5132	60.6597
1317	81.1264	60.7452
1318	62.5242	83.3011
1319	86.0823	61.2682
1320	84.8878	58.7532
1321	64.9388	84.6161
1322	67.7415	81.7011
1323	82.3658	78.7743
1324	82.6339	56.3585
1325	52.1597	76.6632
1326	76.763	56.895
1327	59.59	56.4824
1328	76.0427	84.7021
1329	68.9413	51.4114
1330	71.0427	52.5396
1331	57.8052	68.8264
1332	77.6368	81.8636
1333	81.3249	82.9518
1334	79.1245	57.6538
1335	75.1616	83.7284
1336	77.8591	56.3077
1337	56.8045	73.7037
1338	82.6625	62.8333
1339	75.9997	57.9465
1340	55.6856	69.5388
1341	83.9652	72.7153
1342	60.2862	80.0281
1343	79.8227	59.603
1344	57.7791	62.5763
1345	82.5858	60.1729
1346	69.9061	55.6145
1347	59.8005	78.8152
1348	75.384	78.8365
1349	77.9348	60.0461
1350	61.4023	58.5669
1351	58.5591	77.3104
1352	85.5226	71.9661
1353	81.6269	70.6507
1354	81.3565	62.9438
1355	82.8147	70.6821
1356	69.766	85.5775
1357	83.1072	67.2448
1358	61.7158	59.6276
1359	60.7615	82.9351
1360	69.8486	82.057
1361	77.0331	56.0477
1362	56.4946	80.1863
1363	61.3999	55.9945
1364	77.1731	59.1964
1365	56.7968	59.2095
1366	65.3321	84.8488
1367	85.415	68.8707
1368	59.8454	57.6314
1369	66.6575	56.6002
1370	81.4307	60.8274
1371	71.5616	53.9892
1372	83.1108	60.435
1373	60.6049	63.1711
1374	62.723	58.4485
1375	63.2235	59.9745
1376	84.8748	69.7634
1377	56.9591	81.0287
1378	83.9702	73.1521
1379	74.6019	81.605
1380	67.7351	54.7398
1381	73.7927	52.9809
1382	81.5526	62.3098
1383	77.2797	59.3487
1384	78.5748	56.6074
1385	81.5424	78.1233
1386	80.2715	80.6587
1387	71.5105	51.4313
1388	75.8082	82.9873
1389	81.3157	77.1115
1390	60.8236	81.7868
1391	73.1499	57.0907
1392	62.7193	82.9878
1393	79.8982	56.5925
1394	53.5185	73.0865
1395	82.2398	65.5326
1396	85.1552	77.2734
1397	79.0797	60.0212
1398	59.1052	80.0179
1399	79.5245	57.5993
1400	80.1612	81.8769
1401	54.6339	62.8395
1402	81.0901	62.6272
1403	66.691	54.8987
1404	72.2034	58.0165
1405	76.7539	83.6396
1406	58.9843	57.5841
1407	71.0574	54.9899
1408	77.4443	83.2646
1409	71.0806	57.356
1410	80.9491	76.761
1411	59.213	77.4911
1412	84.2431	66.8471
1413	74.8037	84.6013
1414	58.2932	81.9895
1415	77.5693	56.8697
1416	75.0164	82.8054
1417	70.0923	82.4842
1418	64.9923	56.485
1419	58.1907	80.604
1420	55.6928	61.0871
1421	64.5623	87.4021
1422	66.289	84.1474
1423	63.5344	80.5012
1424	82.8313	59.1069
1425	82.169	61.3193
1426	59.3299	83.0223
1427	86.9854	60.4112
1428	57.3217	78.8048
1429	82.3538	83.3568
1430	68.6045	56.0986
1431	60.4031	80.6686
1432	58.8968	54.6082
1433	69.4199	85.941
1434	49.3292	65.4159
1435	61.098	55.5813
1436	59.7282	55.1743
1437	56.6765	77.6802
1438	60.6326	78.7685
1439	78.197	81.7614
1440	65.3264	56.9693
1441	62.747	58.3025
1442	62.3396	57.5024
1443	81.5281	83.4401
1444	78.5024	54.6834
1445	82.5208	81.4268
1446	82.1013	80.536
1447	74.9136	85.0419
1448	68.885	83.6263
1449	65.73	55.8237
1450	65.145	86.5746
1451	74.0913	85.0271
1452	83.6296	63.9103
1453	62.8477	56.6678
1454	83.7702	60.8777
1455	77.3674	80.0265
1456	79.961	76.3287
1457	81.8738	78.7748
1458	69.4186	85.6962
1459	64.0276	90.0751
1460	54.3979	73.5619
1461	85.2467	73.858
1462	66.0788	85.0493
1463	69.039	56.6764
1464	82.4324	78.4489
1465	78.6024	58.4672
1466	61.7647	56.3977
1467	54.6074	76.3515
1468	58.7225	59.1662
1469	75.7116	56.7931
1470	74.4388	79.8919
1471	67.5399	87.8209
1472	57.1066	81.2645
1473	62.8132	60.2575
1474	75.0373	53.4073
1475	85.8711	76.1282
1476	85.0765	64.2995
1477	55.9023	60.9598
1478	74.6604	56.3222
1479	59.9106	79.5043
1480	58.6564	83.9605
1481	78.2094	56.7972
1482	87.8157	66.9995
1483	83.8771	81.9183
1484	56.0035	78.7248
1485	63.9345	84.2027
1486	66.197	57.0413
1487	59.4288	64.475
1488	53.5279	62.8704
1489	62.3154	82.3996
1490	55.4283	67.8698
1491	62.5482	57.9736
1492	70.1189	83.2993
1493	56.8997	81.5676
1494	75.0191	61.984
1495	82.1229	74.3272
1496	59.3552	56.5583
1497	80.895	55.3691
1498	81.6421	57.5109
1499	70.9183	86.0282
1500	86.0624	66.9511
1501	60.4072	57.8994
1502	57.5145	78.6842
1503	75.4469	53.6775
1504	54.5102	75.2383
1505	79.7639	79.0207
1506	55.533	70.2388
1507	57.8698	77.4504
1508	55.1386	64.4237
1509	58.1011	60.8653
1510	59.593	60.3414
1511	74.6181	86.6145
1512	62.0391	55.1959
1513	83.5865	74.8217
1514	72.1237	82.3598
1515	58.5217	59.254
1516	56.9359	72.2265
1517	79.3151	78.1113
1518	70.8968	54.7035
1519	78.0822	55.273
1520	84.0092	66.8162
1521	64.8575	53.4339
1522	84.9257	74.4156
1523	66.7036	54.4004
1524	66.9515	53.1228
1525	76.3907	85.4405
1526	82.0161	64.3656
1527	73.2123	53.9404
1528	66.5584	53.7476
1529	84.5951	62.7503
1530	76.3106	59.6971
1531	57.4536	74.0327
1532	61.2771	56.5451
1533	55.2927	70.1082
1534	50.8892	66.309
1535	78.6876	56.0827
1536	59.5622	71.1237
1537	76.5201	83.2464
1538	56.9032	62.9541
1539	59.3906	79.0722
1540	56.4796	60.1058
1541	59.9614	78.8881
1542	87.7798	67.6972
1543	68.0368	83.1449
1544	86.7118	66.1091
1545	79.7634	80.8486
1546	58.0744	77.2828
1547	66.4183	81.2851
1548	64.8922	53.7625
1549	81.5594	65.0419
1550	59.3391	58.2714
1551	65.5444	87.0947
1552	63.0365	80.206
1553	64.118	61.8948
1554	81.5154	66.9139
1555	63.444	83.4077
1556	80.2003	79.039
1557	54.7985	62.7721
1558	63.9742	59.4883
1559	79.0414	56.0243
1560	66.1755	86.653
1561	58.0992	68.2887
1562	86.6095	72.6598
1563	75.374	86.5049
1564	70.0185	54.1274
1565	69.9422	86.3929
1566	77.6633	57.8202
1567	70.3035	56.561
1568	85.0487	73.0973
1569	79.5544	59.5706
1570	68.8669	52.8614
1571	58.39	65.2957
1572	71.2276	85.7182
1573	67.3054	81.1811
1574	61.416	55.5901
1575	83.5982	66.2066
1576	83.8661	67.8772
1577	87.2835	71.4111
1578	69.8949	82.4674
1579	78.6357	60.8176
1580	78.5027	54.5299
1581	61.9926	59.3167
1582	70.3977	57.6105
1583	72.3248	55.9767
1584	84.2901	66.7388
1585	63.3473	55.2266
1586	76.2127	84.8603
1587	57.7197	81.9456
1588	57.3796	76.0839
1589	57.3581	62.6319
1590	69.5754	83.4682
1591	79.9955	84.6694
1592	78.3701	82.1029
1593	84.195	63.578
1594	59.6993	60.8485
1595	58.3103	64.2572
1596	60.3452	81.9607
1597	72.4935	83.0545
1598	76.926	85.698
1599	56.1933	78.0566
1600	53.7036	9.1946
1601	22.1198	21.3354
1602	33.1884	36.0798
1603	21.8445	75.2656
1604	53.0499	99.6631
1605	82.3688	98.1133
1606	0.8804	66.8938
1607	44.5667	90.4496
1608	61.3701	62.1132
1609	95.8897	68.2551
1610	32.0937	91.5932
1611	94.4988	38.5876
1612	54.0237	28.2829
1613	91.1336	82.2109
1614	37.4958	80.2817
1615	44.5557	4.3852
1616	89.8282	19.2512
1617	51.3895	94.8212
1618	16.7395	95.6276
1619	53.7975	0.7331
1620	6.5472	67.0335
1621	77.3582	86.4951
1622	42.4209	10.3927
1623	53.7754	70.2743
1624	97.6224	77.5207
1625	64.6561	93.9751
1626	74.6891	15.3755
1627	45.9225	33.1715
1628	8.7521	5.4268
1629	79.4215	55.8084
1630	57.4962	22.7646
1631	25.8648	38.8033
1632	63.0217	43.3025
1633	1.6891	67.3299
1634	53.4834	64.1423
1635	61.8349	75.5961
1636	58.5608	70.0882
1637	7.2589	92.8048
1638	10.6136	78.6892
1639	30.1351	8.6505
1640	76.5274	43.7676
1641	39.5113	66.0723
1642	47.3988	53.3468
1643	13.6381	39.0993
1644	79.7485	54.5724
1645	96.0134	14.4076
1646	67.7289	91.4169
1647	79.5017	72.9325
1648	37.3131	94.9465
1649	55.3524	55.507
1650	12.3235	0.503
1651	59.6655	53.7152
1652	94.6979	30.4691
1653	74.8297	90.3546
1654	34.3852	41.2654
1655	64.5932	51.2553
1656	16.0954	22.0788
1657	83.4748	19.4326
1658	18.1358	79.966
1659	85.2251	85.1388
1660	93.237	99.4313
1661	46.1265	54.9665
1662	29.0653	6.7363
1663	9.8202	72.5589
1664	48.719	33.0851
1665	12.8215	65.5473
1666	10.0045	61.9516
1667	90.0119	31.7786
1668	45.0646	61.6342
1669	30.5675	58.417
1670	56.5552	36.4493
1671	31.6333	42.8307
1672	0.4832	24.6175
1673	22.1526	73.9816
1674	43.6124	84.011
1675	13.4306	73.2973
1676	87.7886	46.2848
1677	35.8742	30.5472
1678	55.1672	17.577
1679	60.6628	84.1793
1680	85.8714	14.0002
1681	53.8618	26.3235
1682	88.6336	7.6462
1683	7.54	1.863
1684	50.7178	3.1194
1685	58.189	40.5134
1686	59.0036	90.6304
1687	55.1594	54.3469
1688	99.8728	47.2104
1689	77.5197	36.5819
1690	22.3307	77.2145
1691	73.3227	29.0999
1692	46.4701	51.0412
1693	39.6785	50.2167
1694	66.2678	84.7982
1695	80.654	61.4036
1696	16.5844	51.4137
1697	44.622	17.9145
1698	94.8712	65.9413
1699	96.7736	73.592
1700	48.3503	35.8796
1701	21.8819	48.7642
1702	6.2861	36.9435
1703	4.2808	20.6774
1704	90.7726	36.1251
1705	46.9674	45.4643
1706	4.6437	98.059
1707	32.4071	70.3736
1708	52.1373	82.9647
1709	83.4872	26.3316
1710	54.435	17.385
1711	65.3675	36.5297
1712	65.3337	83.5469
1713	51.6663	37.6329
1714	90.7242	51.6372
1715	35.2898	86.7719
1716	48.6862	48.211
1717	60.4211	50.1837
1718	13.8968	16.5606
1719	7.7088	64.3477
1720	21.1517	18.6906
1721	36.2223	71.7303
1722	11.833	23.0346
1723	81.1173	72.0256
1724	48.1517	47.8815
1725	21.0704	16.1246
1726	83.3365	2.2446
1727	4.3144	57.3487
1728	16.1129	62.954
1729	3.9191	57.2269
1730	5.5912	25.826
1731	18.0038	95.8238
1732	59.9358	56.3605
1733	1.862	71.9547
1734	66.1745	28.3455
1735	8.5749	44.9203
1736	99.2776	86.7302
1737	17.0567	83.0364
1738	60.0839	79.4616
1739	82.0453	18.1884
1740	65.9649	26.4521
1741	72.4187	34.2671
1742	45.347	59.0596
1743	22.9814	38.5462
1744	10.857	20.2349
1745	85.9592	50.436
1746	41.9795	14.9561
1747	9.6299	47.5869
1748	61.4748	3.9037
1749	78.3868	50.3329
1750	11.7516	48.2241
1751	13.0329	60.3475
1752	82.7522	89.6969
1753	77.487	64.9232
1754	52.2044	37.0377
1755	4.3438	52.9817
1756	22.9486	80.23
1757	78.9556	38.1236
1758	58.9048	74.1394
1759	76.1539	69.6708
1760	9.7717	13.3883
1761	47.7141	23.2513
1762	85.9053	28.3267
1763	87.6766	40.8647
1764	18.9021	70.9149
1765	78.9422	57.7987
1766	11.7829	0.7194
1767	65.4546	68.7767
1768	31.5902	36.227
1769	15.4779	65.1576
1770	25.3633	85.4977
1771	42.3562	36.5644
1772	27.5561	68.0606
1773	75.4972	41.3228
1774	78.3788	48.2468
1775	37.0213	55.4911
1776	25.3778	30.6653
1777	34.4356	70.5495
1778	73.5782	85.4999
1779	65.9283	74.7814
1780	44.6595	69.9311
1781	16.1795	21.4458
1782	40.0561	33.8438
1783	55.0576	69.7057
1784	70.679	16.0738
1785	96.457	0.5291
1786	9.1089	14.5328
1787	92.5862	43.5377
1788	6.408	22.177
1789	8.004	3.7755
1790	38.4326	98.4448
1791	61.3966	52.1006
1792	71.1606	59.7473
1793	94.5716	82.0229
1794	64.0291	43.8972
1795	20.1707	65.6884
1796	80.391	28.6007
1797	3.3609	59.9515
1798	51.5814	23.1671
1799	16.9483	3.6061
1800	23.9257	0.0287
1801	15.7445	99.6817
1802	77.9673	35.3128
1803	39.5143	58.608
1804	51.7743	73.6926
1805	6.8617	9.0166
1806	28.4494	82.9765
1807	91.5009	34.8095
1808	96.3288	27.6508
1809	60.6363	19.4525
1810	92.9714	57.4907
1811	26.1108	40.7135
1812	10.6465	7.2386
1813	29.4252	94.7015
1814	80.2942	95.6709
1815	87.6113	81.3147
1816	57.4894	69.4192
1817	96.6055	56.3169
1818	76.9967	75.7473
1819	96.1239	45.8848
1820	46.072	58.6827
1821	2.7351	11.6268
1822	6.7554	63.3662
1823	99.4198	67.6913
1824	22.993	31.5731
1825	95.5446	51.6504
1826	0.9723	83.2177
1827	24.8258	9.3009
1828	67.3698	82.1075
1829	7.6029	93.1396
1830	47.6555	35.3538
1831	89.4316	26.9076
1832	94.7118	68.3107
1833	90.9927	49.8999
1834	19.9667	73.5429
1835	87.2742	20.6779
1836	20.2767	24.9695
1837	61.8597	15.5996
1838	10.6689	92.0188
1839	67.5812	66.3424
1840	61.3827	76.4244
1841	54.1474	4.2263
1842	48.2292	62.0667
1843	49.234	98.5361
1844	89.7	86.8769
1845	49.0805	98.4395
1846	91.6007	28.0267
1847	22.2093	57.6665
1848	5.4148	79.927
1849	47.832	54.0768
1850	50.2475	39.3717
1851	68.6339	17.48
1852	97.6507	69.8245
1853	46.0071	68.9211
1854	1.182	21.0752
1855	58.1008	32.5436
1856	61.2778	25.9701
1857	54.8563	23.7139
1858	47.1345	61.3084
1859	36.5924	49.877
1860	21.0532	70.0713
1861	37.231	85.4326
1862	27.963	17.9889
1863	13.1139	57.5893
1864	22.8567	9.987
1865	26.9949	23.5805
1866	43.2219	38.0883
1867	14.5844	95.9148
1868	14.9548	80.5668
1869	17.6607	49.9598
1870	99.5562	84.939
1871	51.7007	72.056
1872	78.5333	30.0034
1873	56.2138	56.7835
1874	39.8402	69.0543
1875	6.0036	81.3818
1876	47.6539	62.9862
1877	44.9855	33.4657
1878	36.0962	56.035
1879	93.1845	25.7715
1880	1.9835	12.1237
1881	86.7369	96.3117
1882	19.8958	57.5894
1883	64.9131	17.4539
1884	78.0309	35.5109
1885	67.3193	48.7494
1886	73.6526	88.9632
1887	38.1071	28.6524
1888	63.1712	14.4848
1889	16.7576	80.7717
1890	33.7388	63.1273
1891	57.1638	84.8901
1892	7.1344	16.1999
1893	22.8218	31.6878
1894	29.1356	26.7472
1895	64.4644	27.1248
1896	44.4898	86.2806
1897	36.3165	58.692
1898	96.5526	41.3989
1899	18.3886	2.3101
1900	72.7772	66.2023
1901	94.0437	70.0697
1902	8.0065	16.691
1903	10.3009	6.3792
1904	87.8691	54.8434
1905	2.6365	39.7013
1906	76.4996	8.3251
1907	26.2452	15.5274
1908	65.4833	88.5471
1909	30.9371	24.7397
1910	28.4175	62.6481
1911	13.1277	83.8518
1912	2.8571	66.3549
1913	86.0369	32.5201
1914	47.6155	97.4982
1915	54.0584	27.2414
1916	44.4845	96.9542
1917	69.7623	17.7037
1918	59.7584	63.1048
1919	63.5851	56.3984
1920	52.346	63.9528
1921	30.9661	34.7168
1922	53.9668	80.4708
1923	44.186	36.5783
1924	25.9807	30.3573
1925	0.0092	81.538
1926	84.7946	34.3885
1927	46.9198	0.8317
1928	92.2088	94.6958
1929	47.7067	0.9133
1930	43.0435	29.2923
1931	23.1215	0.7218
1932	37.3644	41.1736
1933	56.0554	39.4752
1934	16.3269	73.7118
1935	38.9723	37.8358
1936	26.298	42.2239
1937	23.9562	76.4538
1938	90.9954	80.7575
1939	68.464	28.4677
1940	74.2927	80.8809
1941	41.2904	85.3482
1942	18.2407	28.9595
1943	63.6893	61.7729
1944	27.2134	62.2754
1945	18.7789	1.9395
1946	4.9632	53.4971
1947	18.5938	10.2273
1948	26.9195	71.5196
1949	72.7107	23.281
1950	15.0684	49.358
1951	34.1913	31.1577
1952	79.9462	99.7963
1953	46.3684	79.1425
1954	33.0249	84.3546
1955	95.1644	5.6038
1956	77.5653	7.1385
1957	47.0147	19.2192
1958	84.1539	81.7251
1959	82.8252	12.1962
1960	76.8146	24.8962
1961	77.1225	44.2961
1962	73.7619	3.351
1963	46.0835	77.0996
1964	52.1139	98.2116
1965	47.2826	68.1442
1966	31.2109	32.3063
1967	62.9164	4.2186
1968	93.7421	52.0926
1969	25.3313	63.852
1970	19.8724	88.752
1971	86.3658	21.7788
1972	11.2928	63.2909
1973	32.4513	16.736
1974	27.61	11.965
1975	78.9144	0.893
1976	4.1993	78.3475
1977	47.5271	59.6212
1978	37.1399	8.948
1979	15.7698	9.1402
1980	61.8645	93.0849
1981	99.6973	62.5132
1982	5.9775	64.4575
1983	70.1328	79.1466
1984	12.5827	23.2675
1985	98.1676	78.8562
1986	75.6698	80.5525
1987	43.8719	19.2965
1988	68.925	35.8167
1989	13.4732	89.8663
1990	48.5302	43.75
1991	29.4715	69.7038
1992	18.9776	18.6627
1993	34.7665	73.2402
1994	27.5324	83.135
1995	91.4474	55.452
1996	6.8877	15.5025
1997	29.5673	26.3349
1998	36.7113	0.072
1999	63.8026	37.9044
