Id	NEAR_X	NEAR_Y
1169	30.1419	87.9333
1170	21.1234	2.8948
1171	13.7235	19.2763
1172	25.552	83.293
1173	32.8122	83.6977
1174	0.773	24.949
1175	74.7014	45.6449
1176	17.5695	91.8031
1177	38.0207	70.4634
1178	70.3671	27.3977
1179	50.0262	82.3506
1180	83.3354	50.5126
1181	80.62	63.541
1182	7.2075	12.3873
1183	86.1764	3.0563
1184	4.2302	37.2467
1185	1.8742	59.4044
1186	92.1162	17.7584
1187	86.211	87.0481
1188	57.5759	58.688
1189	57.34	34.976
1190	70.9499	16.3514
1191	41.7694	89.4492
1192	11.5173	74.8961
1193	2.0857	68.8851
1194	32.4768	28.5069
1195	80.1322	38.6566
1196	61.8125	16.2907
1197	83.2026	57.2258
1198	91.977	96.4918
1199	8.813	85.7111
1200	84.4484	64.738
1201	24.3316	67.7695
1202	58.8871	26.9084
1203	52.3963	40.9507
1204	39.5767	2.0052
1205	31.0275	78.0304
1206	33.9513	76.7573
1207	33.3069	0.8898
1208	16.8133	91.1515
1209	51.0483	64.7372
1210	11.4027	60.1142
1211	50.9952	0.8464
1212	90.5923	25.239
1213	34.9375	80.5086
1214	72.7379	30.546
1215	81.8949	96.7024
1216	81.5037	64.274
1217	23.6269	42.3807
1218	14.6444	37.6475
1219	19.7272	34.8709
1220	60.2399	25.1999
1221	76.0215	46.6698
1222	65.5509	67.7196
1223	17.7146	82.4311
1224	77.2848	39.7153
1225	49.4117	10.2312
1226	75.4446	51.1514
1227	75.9877	66.2355
1228	44.8905	84.3284
1229	92.4154	37.423
1230	56.4492	64.7342
1231	63.5298	60.905
1232	62.4522	29.8476
1233	86.4247	10.8105
1234	62.7217	6.3837
1235	15.0957	98.8361
1236	6.8286	64.0595
1237	44.2208	86.1492
1238	30.282	26.1147
1239	27.4674	71.1094
1240	5.6172	89.2374
1241	50.7337	29.8791
1242	31.0408	14.9929
1243	45.1914	76.5474
1244	5.689	89.9687
1245	83.1697	80.543
1246	7.6731	80.2364
1247	86.425	60.0033
1248	85.5293	66.053
1249	61.5008	68.0756
1250	50.7068	72.1283
1251	46.2712	65.5401
1252	55.4316	99.7469
1253	79.1818	25.9426
1254	89.5877	41.8566
1255	44.9734	38.8275
1256	80.9816	3.5319
1257	65.1837	70.8069
1258	32.1527	57.2042
1259	47.5629	18.9915
1260	15.0861	72.655
1261	6.1874	22.2363
1262	10.3502	53.4635
1263	89.9127	78.4897
1264	34.3438	90.6527
1265	71.4316	67.1868
1266	50.4549	50.7315
1267	17.2559	84.5419
1268	24.7744	84.0639
1269	43.7758	87.6495
1270	43.9422	18.1136
1271	52.2748	9.7603
1272	15.8746	12.7944
1273	37.2852	25.8652
1274	28.2894	80.8344
1275	40.8769	76.2918
1276	33.8367	18.3068
1277	59.7886	67.9712
1278	78.9227	33.5632
1279	64.7305	8.93
1280	6.5912	35.5283
1281	9.4506	74.421
1282	67.8379	30.7085
1283	28.4147	78.809
1284	72.3734	33.1317
1285	65.6564	26.0559
1286	90.6343	29.4051
1287	87.328	85.1214
1288	33.3362	47.0537
1289	58.274	86.6393
1290	14.1428	58.3575
1291	34.9821	94.4301
1292	96.7697	7.1216
1293	69.848	88.9426
1294	39.1958	50.0477
1295	59.5041	86.7498
1296	93.8002	38.1669
1297	30.9582	29.8356
1298	37.6679	5.4062
1299	79.1662	85.424
1300	81.3185	13.7365
1301	67.0116	20.0297
1302	82.8959	40.9192
1303	73.8775	56.9404
1304	68.5414	90.6621
1305	52.6393	45.7571
1306	64.6025	31.6383
1307	42.3406	71.5668
1308	36.1828	77.8941
1309	36.2598	48.7581
1310	18.0263	63.1033
1311	21.4193	17.6824
1312	94.7668	63.4499
1313	48.6271	0.4714
1314	22.6543	27.3528
1315	13.7565	76.1193
1316	7.7165	16.8606
1317	84.4428	76.4484
1318	10.1141	48.9577
1319	77.0875	76.3569
1320	83.512	8.8041
1321	88.3682	61.448
1322	3.7747	63.3488
1323	33.6764	40.3393
1324	76.6308	96.5328
1325	13.1049	38.3316
1326	37.672	3.7725
1327	16.2247	19.9414
1328	83.1345	37.3101
1329	77.1098	1.4077
1330	80.9044	32.2213
1331	16.5539	83.3229
1332	43.7673	19.0577
1333	41.0859	67.6748
1334	67.6363	62.6687
1335	23.753	24.8823
1336	44.4199	69.3525
1337	28.4928	34.435
1338	74.8537	12.8931
1339	44.8928	38.355
1340	53.4011	58.8671
1341	30.9468	16.702
1342	80.8624	82.3844
1343	46.9016	29.8202
1344	83.5113	29.0828
1345	36.7841	72.7832
1346	94.713	59.637
1347	98.444	33.7835
1348	46.168	88.7974
1349	28.1772	99.5472
1350	38.1872	34.2733
1351	52.746	90.1384
1352	96.6268	35.9251
1353	81.6891	18.8426
1354	80.1259	94.8084
1355	13.8399	91.8205
1356	25.0003	40.3392
1357	64.1179	22.8418
1358	87.4117	72.7169
1359	55.4541	13.1206
1360	10.259	73.4077
1361	84.5892	58.9693
1362	85.1166	16.8985
1363	28.5063	36.6591
1364	76.3117	65.054
1365	27.2791	3.7363
1366	90.5306	87.6544
1367	14.7349	25.5789
1368	43.7473	53.4733
1369	94.6413	4.8587
1370	22.2038	99.468
1371	45.1128	66.197
1372	34.9585	65.3568
1373	2.667	1.9742
1374	5.3257	68.975
1375	50.2007	41.6776
1376	23.5778	38.0254
1377	99.4525	54.7282
1378	37.4913	47.4396
1379	2.8188	15.3127
1380	93.0826	69.5192
1381	83.9176	63.0311
1382	64.9961	30.1116
1383	79.1381	66.1665
1384	13.76	66.2483
1385	28.6879	26.9977
1386	82.9762	60.5634
1387	69.6072	13.7164
1388	13.8793	83.0653
1389	70.5536	10.4914
1390	44.8601	71.8766
1391	0.5251	11.7735
1392	7.9226	11.4013
1393	25.5924	10.6264
1394	83.4963	19.8647
1395	54.8804	19.9749
1396	72.7235	26.2994
1397	52.7772	52.3146
1398	11.1187	20.1673
1399	28.8102	70.3437
1400	30.1151	29.5351
1401	4.7749	3.9406
1402	41.9826	49.6355
1403	79.3899	20.7694
1404	45.7114	93.3124
1405	11.0858	33.0604
1406	90.5147	0.2738
1407	59.6739	67.1633
1408	1.6435	90.688
1409	51.5376	83.5232
1410	24.1938	66.9022
1411	14.3577	14.9144
1412	42.9239	9.0083
1413	61.481	51.1705
1414	24.0564	72.3564
1415	41.6568	10.129
1416	66.4371	25.5892
1417	8.5614	23.116
1418	97.4654	98.8666
1419	6.7679	29.6022
1420	52.6059	46.4277
1421	50.7328	9.9809
1422	98.8331	17.4702
1423	55.4152	3.9445
1424	39.0454	29.0567
1425	47.0135	80.1596
1426	63.5671	31.2707
1427	98.1039	73.854
1428	25.365	9.4998
1429	1.6242	75.8204
1430	78.852	4.5889
1431	34.4802	85.1999
1432	73.2941	66.3355
1433	62.8257	17.0512
1434	77.1501	35.7527
1435	73.5187	43.7715
1436	33.2519	62.1807
1437	4.4336	87.8476
1438	54.6014	9.2951
1439	81.3509	81.4964
1440	17.5089	18.2869
1441	77.9143	40.0778
1442	46.4623	96.231
1443	69.5389	27.1833
1444	63.1736	38.5715
1445	81.1498	85.0672
1446	6.3101	79.9899
1447	77.619	64.8846
1448	45.768	79.691
1449	29.3443	11.3057
1450	4.3806	69.617
1451	19.947	5.8646
1452	4.1906	94.2467
1453	93.3371	15.9395
1454	51.5384	41.6028
1455	98.9123	59.075
1456	54.3031	80.2265
1457	25.3314	67.8393
1458	75.3291	18.1261
1459	19.1103	37.9751
1460	35.6974	35.8599
1461	78.0842	2.8816
1462	86.5798	68.4464
1463	33.1925	83.8536
1464	12.4475	97.3445
1465	36.8019	13.0655
1466	88.9487	92.0398
1467	74.3308	11.2937
1468	89.4637	41.1284
1469	38.6645	4.5972
1470	97.3724	26.1613
1471	49.6203	31.4238
1472	49.7523	70.4568
1473	92.431	67.7929
1474	51.9276	76.7529
1475	80.1148	57.6649
1476	72.7081	56.5012
1477	7.8927	97.7896
1478	60.2453	66.9844
1479	82.2341	33.8301
1480	54.5474	52.3103
1481	32.1211	70.058
1482	8.0069	9.5242
1483	66.0919	66.1713
1484	30.6496	24.8577
1485	60.2622	34.5749
1486	42.6116	67.6296
1487	68.9765	38.4877
1488	35.1547	83.9033
1489	4.2355	55.8344
1490	87.0037	98.7792
1491	35.2559	5.4566
1492	99.8151	64.3399
1493	27.4555	15.6927
1494	98.0027	84.8846
1495	94.7904	85.1871
1496	7.5041	86.9416
1497	63.7513	7.4865
1498	36.3311	49.1648
1499	80.1096	24.0892
1500	67.9411	97.0145
1501	95.2789	5.0351
1502	14.2779	22.2707
1503	60.7573	64.3317
1504	78.1312	40.3277
1505	3.4799	23.5
1506	6.7233	45.9095
1507	77.8515	80.1261
1508	36.6328	44.8099
1509	38.2854	85.6589
1510	56.7245	44.7068
1511	60.5095	11.8707
1512	67.9062	49.7373
1513	94.8824	65.3373
1514	37.2013	10.2643
1515	76.3084	41.2339
1516	57.3922	55.7131
1517	52.946	0.017
1518	39.8034	9.0896
1519	64.9561	60.4203
1520	24.9612	61.9066
1521	11.3449	30.4598
1522	73.5675	50.8338
1523	49.9044	20.6851
1524	38.6987	67.1474
1525	56.1673	95.0355
1526	26.1777	36.3342
1527	26.029	5.4275
1528	44.6273	22.2918
1529	99.6365	45.446
1530	28.5577	56.0151
1531	91.6479	61.9758
1532	49.12	47.3134
1533	12.2637	65.7167
1534	85.2826	71.5914
1535	45.2043	11.4023
1536	89.8679	75.932
1537	44.5111	22.1747
1538	8.7791	34.1357
1539	68.1929	82.9884
1540	84.5521	96.4434
1541	31.9588	29.1984
1542	34.7425	52.1985
1543	6.4939	70.2096
1544	54.2171	4.5778
1545	89.1332	16.4155
1546	85.1362	14.0449
1547	71.1809	71.6856
1548	92.7324	72.1559
1549	63.77	10.6962
1550	79.3696	61.0852
1551	50.8756	18.7543
1552	12.1362	93.0216
1553	20.098	39.2896
1554	13.8877	45.7046
1555	79.0373	78.142
1556	2.6284	71.6788
1557	55.4021	10.7766
1558	36.8911	41.447
1559	80.3662	92.6627
1560	55.1647	83.7466
1561	61.1948	58.8811
1562	8.6215	77.2145
1563	30.9291	45.0505
1564	99.9595	65.8457
1565	71.887	95.619
1566	52.5696	13.4636
1567	76.9165	49.8829
1568	82.3339	53.0364
1569	7.3751	4.8572
1570	97.238	93.5308
1571	64.2339	83.8816
1572	44.9974	48.2932
1573	68.0109	50.8333
1574	34.4515	92.1162
1575	87.796	17.7202
1576	78.0263	57.8554
1577	63.9794	73.0495
1578	18.1963	12.8382
1579	96.6265	38.7406
1580	43.2618	60.0546
1581	91.0712	88.2696
1582	5.5413	50.411
1583	12.4161	38.4663
1584	15.3015	97.9501
1585	16.4657	91.591
1586	32.2661	76.2375
1587	70.9332	27.3596
1588	34.6023	96.3594
1589	94.0904	97.0492
1590	89.4926	45.2846
1591	84.5934	13.3372
1592	25.0605	41.2745
1593	63.5057	70.0014
1594	55.0841	74.8427
1595	12.517	29.8913
1596	30.2825	70.1494
1597	53.3478	86.0708
1598	50.2573	71.1874
1599	16.8636	93.5512
1600	94.1607	63.2583
1601	15.4194	20.0889
1602	65.8733	62.4168
1603	72.0633	29.0579
1604	60.5139	34.5294
1605	84.253	67.2374
1606	56.3618	98.1335
1607	82.5236	65.0086
1608	2.8373	95.8326
1609	4.5462	50.3893
1610	64.1454	69.4312
1611	57.6771	32.2381
1612	65.113	11.5405
1613	76.6959	35.2238
1614	41.6587	48.037
1615	63.8991	57.0638
1616	49.8038	66.7157
1617	62.7164	41.7478
1618	28.9672	74.7869
1619	95.665	84.1389
1620	48.2945	28.5928
1621	80.4688	84.7301
1622	68.4991	80.8305
1623	29.7434	52.273
1624	7.2973	2.5272
1625	5.9913	14.5327
1626	43.9605	67.0254
1627	48.4251	19.9902
1628	20.4023	75.0185
1629	60.666	16.0935
1630	31.2582	28.6616
1631	71.8363	25.0561
1632	73.42	83.9382
1633	86.0777	69.0595
1634	97.5374	29.5141
1635	13.0766	75.3594
1636	37.054	3.2306
1637	56.1651	81.4026
1638	31.9116	10.248
1639	46.6473	86.8035
1640	26.7472	73.9492
1641	24.7919	86.4841
1642	9.6812	74.2413
1643	29.0212	56.1271
1644	38.415	23.7595
1645	61.5377	78.4307
1646	24.827	79.8822
1647	86.5308	28.7639
1648	15.97	66.4494
1649	32.7436	92.6485
1650	57.7687	38.7555
1651	31.2715	95.6702
1652	76.3121	97.5823
1653	49.8266	31.2654
1654	51.4725	55.2125
1655	49.876	1.2965
1656	30.854	25.1341
1657	2.3176	62.0562
1658	94.5233	78.0925
1659	50.5444	87.0118
1660	96.6687	82.9983
1661	21.5144	91.1486
1662	35.2895	70.4629
1663	5.054	64.7632
1664	49.4894	75.5108
1665	88.2339	54.6615
1666	65.426	60.3387
1667	47.0587	77.6147
1668	53.6691	96.429
1669	84.7172	29.4178
1670	43.0928	17.7426
1671	88.2456	68.2659
1672	72.7508	18.6977
1673	76.3857	17.3795
1674	36.5937	51.3847
1675	40.0582	37.7198
1676	57.0282	42.8508
1677	19.4655	55.6599
1678	55.3223	13.0067
1679	7.3532	58.3986
1680	50.4256	25.5016
1681	76.4404	33.0563
1682	27.9721	70.9689
1683	98.9091	15.4806
1684	68.0399	15.3703
1685	11.8811	32.263
1686	97.5083	5.0855
1687	39.3904	93.2382
1688	79.4897	61.5609
1689	33.9085	66.189
1690	93.8949	49.0551
1691	75.4965	57.2677
1692	19.9058	35.8086
1693	50.9123	78.4031
1694	50.0078	31.7859
1695	4.5303	21.9962
1696	13.7036	18.3869
1697	33.3041	6.8176
1698	47.3744	50.514
1699	45.6989	41.5931
1700	60.6261	53.7036
1701	51.5506	9.1946
1702	32.7966	22.1198
1703	61.3068	21.3354
1704	16.2502	33.1884
1705	99.0616	36.0798
1706	73.9319	21.8445
1707	29.9234	75.2656
1708	33.6373	53.0499
1709	82.8289	99.6631
1710	53.234	82.3688
1711	70.874	98.1133
1712	29.9791	0.8804
1713	81.5749	66.8938
1714	36.8358	44.5667
1715	67.3806	90.4496
1716	97.9898	61.3701
1717	58.3702	62.1132
1718	79.6755	95.8897
1719	72.5324	68.2551
1720	68.8044	32.0937
1721	2.6647	91.5932
1722	47.459	94.4988
1723	96.7071	38.5876
1724	78.2904	54.0237
1725	77.6162	28.2829
1726	57.7634	91.1336
1727	72.14	82.2109
1728	58.3523	37.4958
1729	17.0512	80.2817
1730	62.9025	44.5557
1731	61.9736	4.3852
1732	84.1167	89.8282
1733	14.7776	19.2512
1734	68.0727	51.3895
1735	3.1571	94.8212
1736	94.8205	16.7395
1737	10.9896	95.6276
1738	1.8937	53.7975
1739	31.3692	0.7331
1740	15.1431	6.5472
1741	69.05	67.0335
1742	41.0377	77.3582
1743	77.4972	86.4951
1744	92.0521	42.4209
1745	87.2818	10.3927
1746	73.5837	53.7754
1747	6.2281	70.2743
1748	13.8082	97.6224
1749	20.7342	77.5207
1750	32.505	64.6561
1751	66.2227	93.9751
1752	52.5477	74.6891
1753	31.3753	15.3755
1754	17.3182	45.9225
1755	91.2124	33.1715
1756	34.2327	8.7521
1757	35.4287	5.4268
1758	77.199	79.4215
1759	72.0925	55.8084
1760	64.3309	57.4962
1761	69.3313	22.7646
1762	61.0077	25.8648
1763	19.2264	38.8033
1764	24.6519	63.0217
1765	55.8087	43.3025
1766	22.4867	1.6891
1767	97.2911	67.3299
1768	29.7615	53.4834
1769	28.9004	64.1423
1770	20.7278	61.8349
1771	70.4988	75.5961
1772	31.7041	58.5608
1773	34.8803	70.0882
1774	93.37	7.2589
1775	79.5405	92.8048
1776	27.3458	10.6136
1777	12.1874	78.6892
1778	67.6622	30.1351
1779	37.9694	8.6505
1780	98.0161	76.5274
1781	81.8377	43.7676
1782	95.4609	39.5113
1783	80.4616	66.0723
1784	29.0453	47.3988
1785	28.763	53.3468
1786	71.4141	13.6381
1787	34.6364	39.0993
1788	44.2376	79.7485
1789	25.6444	54.5724
1790	47.9079	96.0134
1791	20.2068	14.4076
1792	53.8578	67.7289
1793	93.3024	91.4169
1794	69.6171	79.5017
1795	13.7273	72.9325
1796	61.5677	37.3131
1797	58.683	94.9465
1798	24.2458	55.3524
1799	66.9834	55.507
1800	53.1041	12.3235
1801	63.7945	0.503
1802	5.2491	59.6655
1803	41.3301	53.7152
1804	71.7358	94.6979
1805	10.0545	30.4691
1806	77.0766	74.8297
1807	0.5181	90.3546
1808	55.0353	34.3852
1809	92.91	41.2654
1810	40.6907	64.5932
1811	93.5032	51.2553
1812	87.84	16.0954
1813	47.7449	22.0788
1814	19.9456	83.4748
1815	96.3914	19.4326
1816	32.1168	18.1358
1817	64.5898	79.966
1818	90.7937	85.2251
1819	8.9461	85.1388
1820	57.4133	93.237
1821	53.5152	99.4313
1822	72.3118	46.1265
1823	93.6669	54.9665
1824	91.323	29.0653
1825	17.5065	6.7363
1826	88.2245	9.8202
1827	17.5789	72.5589
1828	91.9635	48.719
1829	99.7172	33.0851
1830	39.6995	12.8215
1831	49.5384	65.5473
1832	93.6609	10.0045
1833	96.2131	61.9516
1834	92.604	90.0119
1835	87.6743	31.7786
1836	0.9267	45.0646
1837	56.7962	61.6342
1838	10.7301	30.5675
1839	98.2994	58.417
1840	28.4562	56.5552
1841	98.9099	36.4493
1842	54.33	31.6333
1843	49.3912	42.8307
1844	93.8561	0.4832
1845	85.106	24.6175
1846	46.8021	22.1526
1847	19.2811	73.9816
1848	11.2647	43.6124
1849	16.2494	84.011
1850	45.8914	13.4306
1851	25.7265	73.2973
1852	18.6199	87.7886
1853	73.6618	46.2848
1854	79.0768	35.8742
1855	56.7781	30.5472
1856	75.7283	55.1672
1857	17.5495	17.577
1858	85.6147	60.6628
1859	89.7043	84.1793
1860	82.699	85.8714
1861	51.5281	14.0002
1862	8.6738	53.8618
1863	66.9256	26.3235
1864	18.4781	88.6336
1865	14.0612	7.6462
1866	32.3602	7.54
1867	24.8047	1.863
1868	26.0785	50.7178
1869	23.5521	3.1194
1870	75.3757	58.189
1871	95.4035	40.5134
1872	30.1946	59.0036
1873	72.2883	90.6304
1874	1.1436	55.1594
1875	65.3683	54.3469
1876	69.2769	99.8728
1877	6.2124	47.2104
1878	11.8225	77.5197
1879	30.6806	36.5819
1880	40.5417	22.3307
1881	50.252	77.2145
1882	89.5118	73.3227
1883	70.3557	29.0999
1884	31.0978	46.4701
1885	11.7416	51.0412
1886	91.613	39.6785
1887	29.5038	50.2167
1888	61.4625	66.2678
1889	21.9129	84.7982
1890	13.3569	80.654
1891	15.3186	61.4036
1892	74.7735	16.5844
1893	60.5739	51.4137
1894	41.5846	44.622
1895	54.9235	17.9145
1896	47.0828	94.8712
1897	53.7518	65.9413
1898	66.4094	96.7736
1899	21.8412	73.592
1900	24.7465	48.3503
1901	75.474	35.8796
1902	87.3135	21.8819
1903	8.187	48.7642
1904	44.6748	6.2861
1905	70.3766	36.9435
1906	7.8103	4.2808
1907	56.4169	20.6774
1908	6.1758	90.7726
1909	54.7649	36.1251
1910	50.5487	46.9674
1911	57.2702	45.4643
1912	14.9852	4.6437
1913	32.8118	98.059
1914	52.0342	32.4071
1915	11.624	70.3736
1916	20.5401	52.1373
1917	58.3148	82.9647
1918	9.0942	83.4872
1919	51.0375	26.3316
1920	80.8692	54.435
1921	45.3432	17.385
1922	51.3248	65.3675
1923	45.6798	36.5297
1924	5.7737	65.3337
1925	46.2378	83.5469
1926	80.6915	51.6663
1927	72.328	37.6329
1928	39.5949	90.7242
1929	81.6453	51.6372
1930	74.5804	35.2898
1931	57.8311	86.7719
1932	4.529	48.6862
1933	34.4529	48.211
1934	6.376	60.4211
1935	99.4124	50.1837
1936	93.4583	13.8968
1937	6.9019	16.5606
1938	93.3776	7.7088
1939	3.1735	64.3477
1940	40.8867	21.1517
1941	76.8972	18.6906
1942	76.5828	36.2223
1943	97.8333	71.7303
1944	64.5881	11.833
1945	42.0362	23.0346
1946	99.2857	81.1173
1947	38.248	72.0256
1948	86.962	48.1517
1949	90.6767	47.8815
1950	37.5646	21.0704
1951	68.273	16.1246
1952	66.1793	83.3365
1953	53.93	2.2446
1954	65.3534	4.3144
1955	34.777	57.3487
1956	17.8474	16.1129
1957	53.7258	62.954
1958	52.8843	3.9191
1959	72.7858	57.2269
1960	22.269	5.5912
1961	0.3473	25.826
1962	2.2735	18.0038
1963	29.8363	95.8238
1964	67.35	59.9358
1965	54.4445	56.3605
1966	53.1934	1.862
1967	82.336	71.9547
1968	24.7512	66.1745
1969	34.616	28.3455
1970	27.565	8.5749
1971	93.741	44.9203
1972	72.5024	99.2776
1973	11.2845	86.7302
1974	80.9478	17.0567
1975	41.9241	83.0364
1976	76.6053	60.0839
1977	88.3757	79.4616
1978	1.5646	82.0453
1979	20.6082	18.1884
1980	10.0897	65.9649
1981	3.3576	26.4521
1982	59.7785	72.4187
1983	70.3286	34.2671
1984	4.8676	45.347
1985	74.0541	59.0596
1986	40.2265	22.9814
1987	23.4339	38.5462
1988	21.7269	10.857
1989	86.373	20.2349
1990	5.6444	85.9592
1991	50.3896	50.436
1992	28.9263	41.9795
1993	81.5786	14.9561
1994	73.1517	9.6299
1995	31.8904	47.5869
1996	59.7918	61.4748
1997	67.2532	3.9037
1998	32.0665	78.3868
1999	30.1764	50.3329
